rnd,N,sumdi,dN,t1,Tdf,COM,cv,prevelance
0.627096165950217,6,31,3,34,15,386.838709677419,0.553110587080072,6.53625182543166e-11
0.276547174968321,5,37,10,127,165,568.756756756757,0.389320548402377,6.85207424227908e-10
0.00141633304137112,6,39,5,122,105,477.307692307692,0.36080121229411,1.17133493414049e-10
0.284982411148147,13,83,10,9,255,352.192771084337,0.402068007835079,0.000431369836760424
0.0647478857145631,7,51,7,272,60,624.921568627451,0.323974738075653,2.67491972064058e-08
0.567970634840041,20,103,5,85,45,591.640776699029,0.368824447103636,0.0336186724000845
0.576437104231198,15,113,3,1,285,382.58407079646,0.381661215094652,0.000167566080485896
0.35563951175415,13,79,7,134,255,556.215189873418,0.364643391067421,4.47626467796137e-05
0.246979408930035,16,109,7,28,360,457.366972477064,0.401886525661035,7.99894508922292e-05
0.673598305686652,8,64,10,15,75,471.9375,0.28347335475692,2.43383758350987e-06
0.901422510301854,19,143,7,51,360,543.937062937063,0.341251098542566,7.71595010750463e-05
0.959317420914876,18,98,7,112,225,539.969387755102,0.404485228980049,0.000761870634940526
0.808777267178993,16,94,3,35,30,363.393617021277,0.387522299382223,0.00432021314771542
0.307706330939595,12,80,7,24,270,531.9125,0.430644337539164,8.25973035084404e-05
0.404576613929939,18,112,3,13,30,462.991071428571,0.407159442386653,0.00954379344043919
0.863201150217126,16,89,5,37,45,491.460674157303,0.477759362370097,0.0117643166561907
0.807623842689993,15,108,7,42,90,498.287037037037,0.341015963153077,0.00454377815052464
0.681081924859524,19,112,5,84,330,555.901785714286,0.489372964645655,0.000135954601780463
0.0647975436176902,14,79,5,203,330,651.949367088608,0.351742485608887,1.86283402582703e-05
0.404737150243719,10,60,7,47,360,617.2,0.175682092231577,1.13985549829614e-08
0.680972269512407,13,83,10,9,240,352.192771084337,0.402068007835079,0.000557521075288373
0.152182708065682,7,40,10,90,210,423.05,0.38756719847445,1.90656317535812e-10
0.765428700249875,7,51,7,272,315,624.921568627451,0.323974738075653,3.84996676785332e-10
0.85836001138207,16,100,7,138,360,639.05,0.427332813312216,6.34398158154393e-05
0.13676957055842,17,100,5,102,270,460.41,0.29372606285449,0.000346331086370937
0.585971131216803,20,133,5,52,150,453.84962406015,0.362727871698349,0.00255307319612277
0.470744513896124,18,94,3,33,195,490.542553191489,0.448147466323803,0.00127929302671472
0.213015853920476,13,66,10,11,45,399,0.458150685704105,2.47772161273737e-05
0.62364164837443,5,30,5,79,90,391.8,0.440958551844098,3.20262547989551e-11
0.724301206484629,12,79,7,83,45,465.341772151899,0.380206856005939,0.0011428543336987
0.920386076237386,19,150,10,66,60,489.246666666667,0.289136645896019,0.0610714129696648
0.891989382117715,17,113,10,16,60,579.451327433628,0.431920512725641,0.0779283572916337
0.438598367693108,12,73,10,8,195,617.027397260274,0.467362249567999,1.44184528543744e-05
0.368611574994277,12,59,5,138,240,530.71186440678,0.478631147330818,3.7566354103757e-08
0.473779268370519,8,58,7,185,165,592.275862068965,0.440824774801913,9.82969930704869e-08
0.187767806480891,7,40,5,145,135,377.425,0.38756719847445,3.89048521366832e-08
0.0616651536588885,5,25,7,99,0,388.88,0.4,5.12352569476124e-10
0.887165856653561,19,93,3,52,120,453.537634408602,0.495285516350202,0.00383219576358669
0.215391976789886,15,80,7,74,360,587.35,0.523978598254329,1.10428547566759e-05
0.381217315678095,6,43,10,26,360,421.139534883721,0.478640584453505,1.57394676351571e-10
0.581946961938756,11,67,7,108,330,407.074626865672,0.418283415660292,4.86840307951992e-06
0.481267196099061,4,29,7,339,15,536.965517241379,0.284352112111563,3.92701314244259e-11
0.417535889470494,7,29,3,174,105,591.551724137931,0.379832451536973,6.8383309574631e-12
0.665651821925911,16,94,3,35,300,363.393617021277,0.387522299382223,4.79124686076899e-05
0.84494340517952,15,89,3,241,285,619.662921348315,0.482903369555543,0.000191745027544335
0.813613310315779,12,80,7,24,195,531.9125,0.430644337539164,0.000301898566230512
0.500151668509585,9,54,7,246,360,486.611111111111,0.372677996249965,1.61171491369282e-08
0.933034919221179,15,89,3,241,345,619.662921348315,0.482903369555543,6.77268258942856e-05
0.740953976237127,20,103,5,85,315,591.640776699029,0.368824447103636,0.000164008359741541
0.299224075822931,11,68,10,35,150,501.264705882353,0.456498634675075,4.9469043014e-06
0.164066094692609,5,32,3,40,165,299.90625,0.407450150325166,4.03892696822502e-09
0.807830748485627,4,23,3,99,345,270.217391304348,0.519318054120838,3.41916547874136e-12
0.348141612792756,5,36,10,58,210,446.944444444444,0.248451997499977,1.21227324571332e-10
0.607816938583432,20,120,10,163,135,535.491666666667,0.445904036039959,0.00497142839182018
0.326490203854366,13,79,7,134,240,556.215189873418,0.364643391067421,5.80979972572695e-05
0.480411695563519,18,98,7,112,120,539.969387755102,0.404485228980049,0.00443323411530225
0.492629933802238,7,60,10,13,75,466.5,0.284637521276655,2.60620897751695e-06
0.799643859364881,8,43,3,27,225,492.325581395349,0.506467481731814,1.84894038752563e-10
0.856663624566651,15,90,5,22,165,423.244444444444,0.50787450018337,0.00164880713589514
0.12688684545374,19,93,3,52,315,453.537634408602,0.495285516350202,0.000142921746250063
0.566985039815857,10,46,3,258,315,468.913043478261,0.342961146846355,6.61122356201091e-10
0.965076187466614,4,25,10,234,0,547.52,0.477772609791171,1.38823625737229e-11
0.433015890893225,18,111,10,48,255,538.072072072072,0.479278880826703,0.00051647586951248
0.343789107941037,9,52,5,2,225,502.903846153846,0.38485569415749,5.87310997773483e-09
0.401665542876457,16,98,5,28,195,511.214285714286,0.437579448766807,0.00129287003060692
0.479718718124879,6,47,10,297,195,515.723404255319,0.355771148358783,1.64157348844348e-08
0.876153090988931,15,90,5,22,360,423.244444444444,0.50787450018337,5.86609842215853e-05
0.938841021704815,18,98,7,112,360,539.969387755102,0.404485228980049,7.4321632183875e-05
0.828897943785052,16,94,3,35,90,363.393617021277,0.387522299382223,0.00172909871201095
0.158997566873634,10,69,3,204,315,558.985507246377,0.357944609716767,3.71070658044497e-07
0.32591588867442,16,94,3,35,60,363.393617021277,0.387522299382223,0.0027767094130146
0.102521212982509,6,43,10,26,120,421.139534883721,0.478640584453505,1.00160433750064e-08
0.212390447792507,9,53,5,107,150,531.754716981132,0.476111429469643,8.20629954457374e-08
0.312195157662369,11,57,7,89,285,530.859649122807,0.551390977301211,3.37488107203459e-08
0.160541738224009,18,102,7,3,315,482.833333333333,0.414965316774533,0.000134603449548719
0.576643282610691,6,31,3,34,135,386.838709677419,0.553110587080072,2.73533238301757e-11
0.0824808378402009,19,124,7,22,120,577.282258064516,0.396840117494498,0.0120091392530272
0.70341839640548,17,98,3,22,0,378.469387755102,0.43596334228741,0.00173525807843765
0.333437134632634,20,133,5,52,120,453.84962406015,0.362727871698349,0.00419350275013564
0.581153511620399,10,68,10,85,90,496.411764705882,0.316166970521512,0.00011909774409907
0.583318975291931,7,39,5,44,15,750.871794871795,0.566235284617158,4.42067149721855e-10
0.173880145332179,8,55,10,124,60,512.363636363636,0.407254173974434,8.49111165784559e-07
0.285402503492667,18,136,7,123,285,594.073529411765,0.349354614179058,0.000314241625487993
0.380722069564958,20,114,10,98,105,529.815789473684,0.466256180589969,0.00701931024521185
0.7902299770124,16,85,3,109,210,523.717647058824,0.410788759393792,0.000355779842438466
0.261103291903532,12,73,10,8,30,617.027397260274,0.467362249567999,0.000169156890983414
0.706475108694319,9,52,5,2,0,502.903846153846,0.38485569415749,1.42990366926591e-07
0.0950331998066251,18,106,7,10,255,461.905660377359,0.446965350354269,0.00039722208386199
0.792858607889792,18,102,7,3,0,482.833333333333,0.414965316774533,0.0360605732218823
0.7893964147158,5,32,3,33,30,391.15625,0.407450150325166,5.21199870074701e-11
0.350515054004786,8,58,7,185,45,592.275862068965,0.440824774801913,6.26138498409156e-07
0.267118837551824,18,106,7,10,150,461.905660377359,0.446965350354269,0.002318541653678
0.522586929931919,18,94,3,33,30,490.542553191489,0.448147466323803,0.0457925212253503
0.290181817560277,9,53,5,107,210,531.754716981132,0.476111429469643,2.97665556350727e-08
0.731916936409859,9,52,5,201,270,611.942307692308,0.343741594840759,1.03411796016396e-09
0.475686858244408,11,74,10,108,225,637.378378378378,0.479796341016871,2.22668689633605e-05
0.862119683120591,13,79,7,134,165,556.215189873418,0.364643391067421,0.000212577949849298
0.245214427831422,5,33,10,221,60,695.909090909091,0.53138417929546,7.57412481584101e-11
0.507741345614906,18,98,7,112,90,539.969387755102,0.404485228980049,0.00754819095871198
0.754964707351159,13,86,5,59,240,561.56976744186,0.383103802547339,0.000558109583175526
0.190564575586046,17,106,5,14,30,362.764150943396,0.459003711599777,0.0130816576797583
0.848403012689041,8,65,10,140,210,546.046153846154,0.344599685670675,3.81781668927721e-07
0.945249886401951,20,114,10,98,105,529.815789473684,0.466256180589969,0.00701931024521185
0.258199768813863,16,101,5,3,45,556.475247524752,0.355260254894413,0.0212595309295788
0.660433388392088,10,55,7,154,90,594.818181818182,0.413278233241996,1.06165176115648e-07
0.988252253612929,20,141,5,52,195,471.184397163121,0.354908422337161,0.00104718286996975
0.122948484177637,16,85,3,109,315,523.717647058824,0.410788759393792,5.77805468836099e-05
0.383854556786084,18,98,7,112,315,539.969387755102,0.404485228980049,0.000162265380983514
0.705548625556215,4,35,10,35,135,310.285714285714,0.285714285714286,8.68391574320064e-10
0.361070905388982,4,23,3,99,225,270.217391304348,0.519318054120838,1.02574964361915e-11
0.640457381054008,16,98,5,28,285,511.214285714286,0.437579448766807,0.000278503957068008
0.434624752220102,9,74,7,127,330,523.608108108108,0.270439136434993,1.35077901719216e-06
0.876695947488096,13,62,5,8,270,501.967741935484,0.454197672268668,6.22815294992476e-07
0.0398870524467279,6,47,10,297,75,515.723404255319,0.355771148358783,1.14259304851032e-07
0.900310711908341,20,115,3,14,135,515.269565217391,0.406395983926597,0.00310856562782148
0.290882091991488,12,81,7,151,150,613.308641975309,0.363574006375571,0.0013058512650862
0.0958219497514822,18,136,7,123,345,594.073529411765,0.349354614179058,0.000108687468154365
0.621331572846452,5,25,7,99,30,388.88,0.4,4.70813891987342e-10
0.0021603483092828,12,80,7,24,195,531.9125,0.430644337539164,0.000301898566230512
0.293622572485289,4,32,10,78,120,431.9375,0.306186217847897,7.63270069868107e-11
0.727258811555849,19,118,5,66,0,547.822033898305,0.437944222340384,0.222833125324125
0.511903639507613,11,47,7,169,30,647.106382978723,0.378699497213396,4.15623469204259e-08
0.346663697066062,5,32,3,40,75,299.90625,0.407450150325166,1.76150454487062e-08
0.609724649527755,5,25,7,99,180,388.88,0.4,6.56778755513225e-11
0.949904847188802,13,79,7,134,120,556.215189873418,0.364643391067421,0.000456031816146806
0.782253004349556,5,25,7,99,120,388.88,0.4,1.56217109760057e-10
0.895282004647945,7,40,3,89,165,407.9,0.437083134731445,3.01399288855092e-10
0.577035180157728,11,68,10,35,195,501.264705882353,0.456498634675075,2.27456345803798e-06
0.454541945316893,12,54,5,47,225,356.222222222222,0.38490017945975,6.18249312991694e-09
0.708957476681315,14,92,10,57,240,571.619565217391,0.407951360982101,0.000615102068469211
0.565450479909458,14,93,10,2,270,421.290322580645,0.326662893103116,0.000383947967216667
0.547101762034713,10,58,5,213,30,438.586206896552,0.241105482337966,1.71609292574522e-06
0.563276133314878,14,93,10,2,165,421.290322580645,0.326662893103116,0.0023093170314574
0.905211378839089,6,47,10,297,135,515.723404255319,0.355771148358783,4.41021239331469e-08
0.478589595777729,9,52,5,201,30,611.942307692308,0.343741594840759,4.44895734055483e-08
0.966947145884369,17,96,5,60,360,540.552083333333,0.459825341426563,5.2500274103498e-05
0.436521457461165,6,31,3,34,90,386.838709677419,0.553110587080072,1.02574964367174e-11
0.677504466289694,8,41,10,3,120,500.365853658537,0.515585263082757,6.27875455873442e-09
0.998261098063216,8,55,10,124,210,512.363636363636,0.407254173974434,7.61704542569896e-08
0.0774770150161298,12,80,7,24,225,531.9125,0.430644337539164,0.000180110991232131
0.968541049696679,1,5,5,54,45,56,0,4.22422520897086e-09
0.505417739696963,2,17,7,79,165,151.647058823529,0.249567099242311,2.64003193423999e-09
0.515072050880323,12,85,3,139,240,548.435294117647,0.419049389319321,0.000350655729533172
0.544160954714569,7,46,5,6,90,413.108695652174,0.503610155185335,2.52437062711317e-07
0.929294778830122,15,113,3,1,150,382.58407079646,0.381661215094652,0.00166366060103303
0.205129214609938,17,96,5,60,150,540.552083333333,0.459825341426563,0.00190696850128447
0.925790947200176,14,105,10,98,300,522.190476190476,0.376215977250384,0.000234596652331234
0.641199655182728,15,90,5,22,345,423.244444444444,0.50787450018337,7.61357947479079e-05
0.519511104320927,11,51,3,125,30,509.078431372549,0.596735963448701,1.29148806838969e-07
0.225317246684639,4,35,10,35,180,310.285714285714,0.285714285714286,3.980669332676e-10
0.0609876656756626,11,62,3,51,15,527.661290322581,0.390908650916147,3.82451947810351e-06
0.556133191701112,10,68,10,85,360,496.411764705882,0.316166970521512,1.14558098304244e-06
0.561208088407972,14,77,3,66,330,390.831168831169,0.382383863342442,2.05640511883882e-05
0.205238224523679,6,38,7,464,135,690.921052631579,0.163072982998207,3.79207264862867e-10
0.0992375073403409,8,65,10,140,15,546.046153846154,0.344599685670675,5.39274360705553e-06
0.404461676848342,17,116,5,3,225,450.439655172414,0.344612001574253,0.000857878124246316
0.256893886325258,8,64,10,15,90,471.9375,0.28347335475692,1.94692065176275e-06
0.252589750904499,11,67,7,108,90,407.074626865672,0.418283415660292,0.000302461516825909
0.505005353741741,19,117,10,41,180,397.48717948718,0.490963462374749,0.00181175432719466
0.409772325920192,9,52,5,201,45,611.942307692308,0.343741594840759,3.8293882458745e-08
0.423173655450947,6,30,5,512,150,745.333333333333,0.357770876399966,6.83833095748987e-12
0.201774608356755,16,109,7,28,30,457.366972477064,0.401886525661035,0.0644360051267997
0.424953283293365,13,104,7,24,360,452.692307692308,0.310409675536486,1.53451531196735e-05
0.496226942061583,14,92,10,29,105,476.391304347826,0.407951360982101,0.00583797973612606
0.87889439969949,3,16,10,84,195,327.375,0.757772228311384,9.44784853219614e-11
0.700671440300065,11,57,7,89,150,530.859649122807,0.551390977301211,3.26972942181436e-07
0.857937287258076,1,5,5,54,255,56,0,1.55233163980263e-10
0.423334441494666,8,47,10,45,60,417.914893617021,0.592697373497197,1.00980169543655e-07
0.351268409213989,16,109,7,28,285,457.366972477064,0.401886525661035,0.000293405286165601
0.803580818738723,4,32,10,78,75,431.9375,0.306186217847897,1.31076779774329e-10
0.305615760005092,9,74,10,124,90,577.608108108108,0.296528489966104,7.42824300908297e-05
0.0228942770004447,20,121,10,15,15,548.636363636364,0.403005471514338,0.102155316879633
0.411755948121434,20,133,5,52,90,453.84962406015,0.362727871698349,0.00701478299852868
0.734064550292125,12,73,10,8,0,617.027397260274,0.467362249567999,0.000104529476572391
0.920294789334155,16,94,10,52,240,481.893617021277,0.406971094250878,0.000555867311924044
0.0903917144765588,14,79,5,203,270,651.949367088608,0.351742485608887,5.29329803703284e-05
0.99557666599262,12,63,5,161,120,506.714285714286,0.382033099098012,4.4047391119845e-06
0.870420428443652,18,103,7,29,195,485.95145631068,0.44374973814061,0.00122750594514513
0.212583790331803,7,60,10,13,225,466.5,0.284637521276655,2.2337733968274e-07
0.583759366839857,18,136,7,123,315,594.073529411765,0.349354614179058,0.000184113996126051
0.753820193943411,3,16,10,84,195,327.375,0.757772228311384,9.44784853219614e-11
0.235062174209062,18,104,5,25,60,556.153846153846,0.391788317366384,0.014491738342096
0.931867548111951,15,98,7,199,315,602.755102040816,0.383162925622828,0.000162847801897038
0.175940011396473,11,47,7,169,30,647.106382978723,0.378699497213396,4.15623469204259e-08
0.922857493239937,15,98,7,199,45,602.755102040816,0.383162925622828,0.0235647406398666
0.353366304744833,12,85,3,139,165,548.435294117647,0.419049389319321,0.00125196271065593
0.659404539953924,17,106,5,14,330,362.764150943396,0.459003711599777,7.41304555790261e-05
0.659804384922917,6,40,3,452,180,719.725,0.47116875957559,1.93793885065386e-10
0.482977247089095,12,76,7,68,105,501.763157894737,0.358372886336345,0.000307634688701974
0.806137276924037,18,104,5,25,330,556.153846153846,0.391788317366384,0.000109861551522284
0.483657755123111,19,150,10,66,30,489.246666666667,0.289136645896019,0.187416436231322
0.782557487288758,8,58,7,185,315,592.275862068965,0.440824774801913,7.97822477505689e-09
0.374528024737345,8,42,5,143,15,607.333333333333,0.582656138921466,7.89362739174413e-10
0.575991237979445,19,105,3,17,90,408.895238095238,0.502370295029766,0.00534270092381022
0.828083624916577,10,55,7,154,225,594.818181818182,0.413278233241996,1.15968310426726e-08
0.439521009213422,4,23,3,99,300,270.217391304348,0.519318054120838,6.83833095750332e-12
0.05939917738523,16,105,7,33,75,419.561904761905,0.351771244297252,0.0085305626801381
0.472226132639052,11,67,7,108,345,407.074626865672,0.418283415660292,3.74829538729479e-06
0.424284333405293,16,94,10,52,210,481.893617021277,0.406971094250878,0.000924911744222227
0.494727830895341,12,80,7,24,75,531.9125,0.430644337539164,0.0021128943986843
0.496299542690086,12,81,7,151,15,613.308641975309,0.363574006375571,0.00712825033083081
0.801158836887988,11,57,7,89,165,530.859649122807,0.551390977301211,2.56293003427528e-07
0.691618407428581,9,52,5,2,210,502.903846153846,0.38485569415749,7.58696666628137e-09
0.40522997939695,19,116,7,5,255,395.784482758621,0.361726712897489,0.000512373779730566
0.883128440802914,15,78,7,112,240,562.192307692308,0.42507022939212,6.29672795369794e-05
0.821640878826287,17,113,10,16,135,579.451327433628,0.431920512725641,0.00594709584919345
0.135301496892281,19,93,3,52,330,453.537634408602,0.495285516350202,0.000110188021234233
0.888278412099605,8,47,10,45,285,417.914893617021,0.592697373497197,2.66043889216313e-09
0.619185925356409,19,106,7,84,315,635.462264150943,0.471656182622709,0.000181383297404353
0.722980172538074,18,111,10,48,165,538.072072072072,0.479278880826703,0.00273063920043139
0.641710870082739,12,81,7,151,360,613.308641975309,0.363574006375571,3.5584989859792e-05
0.231036174391516,13,72,10,30,30,523.222222222222,0.394307487960511,9.1213444421092e-05
0.691462488679755,6,40,3,452,270,719.725,0.47116875957559,4.5062652746499e-11
0.990787054715494,17,100,3,107,360,363.43,0.502444026733327,2.92312162491702e-05
0.436633275885349,7,60,10,13,270,466.5,0.284637521276655,1.04863892722668e-07
0.969300161496823,13,86,5,59,195,561.56976744186,0.383103802547339,0.00119423625661346
0.594719819938053,6,52,10,173,300,573.788461538462,0.249259257631072,4.6086980048712e-09
0.724459072653017,5,32,3,40,345,299.90625,0.407450150325166,1.76865209727909e-10
0.351302589298788,14,80,5,42,315,515.6875,0.294664085149383,2.25612284091116e-05
0.612792702101584,12,79,7,83,195,465.341772151899,0.380206856005939,0.00010117330324413
0.0950857482693215,15,98,7,199,240,602.755102040816,0.383162925622828,0.000592582693330763
0.246953884083204,17,113,10,16,255,579.451327433628,0.431920512725641,0.000504512022253917
0.714700956204145,20,143,7,29,60,528.587412587413,0.33120271235834,0.0447596207689052
0.151275343554392,5,36,10,58,285,446.944444444444,0.248451997499977,1.19733056186193e-11
0.076543138921723,14,79,5,203,180,651.949367088608,0.351742485608887,0.000251210557991085
0.678159087298893,14,105,10,98,225,522.190476190476,0.376215977250384,0.000858930703688833
0.456415565197849,15,89,3,241,255,619.662921348315,0.482903369555543,0.000321731115011114
0.985772929031151,13,66,10,11,15,399,0.458150685704105,2.70373841464163e-05
0.956497018671157,13,87,7,315,135,563.827586206897,0.410963076760201,0.00338160587450621
0.768338193798792,18,104,5,25,150,556.153846153846,0.391788317366384,0.00241052206472351
0.425762339171174,12,59,5,138,30,530.71186440678,0.478631147330818,1.0551154749855e-06
0.682517929891462,13,86,5,59,255,561.56976744186,0.383103802547339,0.000431849643397279
0.780706500807259,15,90,5,22,105,423.244444444444,0.50787450018337,0.00429537907149644
0.910202902567306,5,30,5,79,75,391.8,0.440958551844098,4.21519643002038e-11
0.722016024991011,11,74,10,108,300,637.378378378378,0.479796341016871,6.0327262521504e-06
0.606059961136393,5,37,10,127,285,568.756756756757,0.389320548402377,7.68703542041576e-11
0.439706824550912,6,43,10,26,30,421.139534883721,0.478640584453505,3.20525402354839e-08
0.939740620755877,1,5,5,54,120,56,0,1.39071066063019e-09
0.139666623257329,8,41,5,391,0,687.292682926829,0.471504664084663,4.64990916892215e-10
0.37055857311765,8,58,7,185,90,592.275862068965,0.440824774801913,3.28083661463478e-07
0.31377583762793,13,62,5,8,240,501.967741935484,0.454197672268668,1.05044983063295e-06
0.624610841311421,13,72,10,30,180,523.222222222222,0.394307487960511,9.46447577490537e-06
0.797066856072676,18,136,7,123,45,594.073529411765,0.349354614179058,0.356554266326185
0.299744894176408,12,73,10,8,300,617.027397260274,0.467362249567999,2.31940343126676e-06
0.269552856238586,19,93,3,52,60,453.537634408602,0.495285516350202,0.0106458020646474
0.961047962950621,11,51,3,125,285,509.078431372549,0.596735963448701,2.09646643021826e-09
0.977978194486072,16,89,5,37,30,491.460674157303,0.477759362370097,0.0150131646705629
0.636098873392101,13,83,10,9,225,352.192771084337,0.402068007835079,0.000719667520537905
